experiment_name_,experiment_type_,decoding_strategy_,model_name_,experiment_version_,Q1_mean,Q1_median,Q1_std,Q1_min,Q1_max,Q1_count,Q2_mean,Q2_median,Q2_std,Q2_min,Q2_max,Q2_count,FOLLOWED_INSTRUCTIONS_mean,FOLLOWED_INSTRUCTIONS_count
Experiment C,alternative,creative,Qwen_Qwen1.5-32B-Chat,Prior Solution Mentioned Not Removed,,,,,,0,,,,,,0,0.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-32B-Chat,Prior Solution Mentioned and Removed,,,,,,0,,,,,,0,0.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-32B-Chat,Prior Solution Not Mentioned,4.0,4.0,,4.0,4.0,1,4.0,4.0,,4.0,4.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-4B-Chat,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-4B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-4B-Chat,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-72B-Chat,Prior Solution Mentioned Not Removed,5.0,5.0,,5.0,5.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-72B-Chat,Prior Solution Mentioned and Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-72B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-7B-Chat,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-7B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen1.5-7B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen2-72B-Instruct,Prior Solution Mentioned Not Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen2-72B-Instruct,Prior Solution Mentioned and Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,Qwen_Qwen2-72B-Instruct,Prior Solution Not Mentioned,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-27b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-27b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-27b-it,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-9b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-9b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2-9b-it,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2b-it,Prior Solution Mentioned Not Removed,6.0,6.0,,6.0,6.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-2b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,0.0,1
Experiment C,alternative,creative,google_gemma-2b-it,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,7.0,7.0,,7.0,7.0,1,0.0,1
Experiment C,alternative,creative,google_gemma-7b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-7b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,1.0,1
Experiment C,alternative,creative,google_gemma-7b-it,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-13b-chat-hf,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-13b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-13b-chat-hf,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-70b-chat-hf,Prior Solution Mentioned Not Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-70b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-70b-chat-hf,Prior Solution Not Mentioned,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-7b-chat-hf,Prior Solution Mentioned Not Removed,5.0,5.0,,5.0,5.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-7b-chat-hf,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-2-7b-chat-hf,Prior Solution Not Mentioned,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-70b-chat-hf,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-70b-chat-hf,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-70b-chat-hf,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-8b-chat-hf,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-8b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Llama-3-8b-chat-hf,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Mentioned and Removed,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,Prior Solution Mentioned and Removed,6.0,6.0,,6.0,6.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.1,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.1,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,0.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.1,Prior Solution Not Mentioned,5.0,5.0,,5.0,5.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.2,Prior Solution Mentioned Not Removed,7.0,7.0,,7.0,7.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.2,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.2,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,Prior Solution Mentioned Not Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x7B-Instruct-v0.1,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x7B-Instruct-v0.1,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,creative,mistralai_Mixtral-8x7B-Instruct-v0.1,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-0.5B-Chat,Prior Solution Not Mentioned,3.0,3.0,,3.0,3.0,1,3.0,3.0,,3.0,3.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-1.8B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-110B-Chat,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-110B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-110B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-14B-Chat,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-14B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,7.0,7.0,,7.0,7.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-14B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,Prior Solution Mentioned Not Removed,,,,,,0,2.0,2.0,,2.0,2.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,Prior Solution Mentioned and Removed,,,,,,0,,,,,,0,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-32B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,0.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-4B-Chat,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-4B-Chat,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-4B-Chat,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-72B-Chat,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-72B-Chat,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-72B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-7B-Chat,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-7B-Chat,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen1.5-7B-Chat,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen2-72B-Instruct,Prior Solution Mentioned Not Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen2-72B-Instruct,Prior Solution Mentioned and Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,Qwen_Qwen2-72B-Instruct,Prior Solution Not Mentioned,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-27b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-27b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-27b-it,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-9b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-9b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2-9b-it,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2b-it,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,0.0,1
Experiment C,alternative,deterministic,google_gemma-2b-it,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,2.0,2.0,,2.0,2.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-2b-it,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,0.0,1
Experiment C,alternative,deterministic,google_gemma-7b-it,Prior Solution Mentioned Not Removed,6.0,6.0,,6.0,6.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-7b-it,Prior Solution Mentioned and Removed,6.0,6.0,,6.0,6.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,google_gemma-7b-it,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-13b-chat-hf,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,4.0,4.0,,4.0,4.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-13b-chat-hf,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,4.0,4.0,,4.0,4.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-13b-chat-hf,Prior Solution Not Mentioned,,,,,,0,,,,,,0,0.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,Prior Solution Mentioned Not Removed,3.0,3.0,,3.0,3.0,1,5.0,5.0,,5.0,5.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,Prior Solution Mentioned and Removed,4.0,4.0,,4.0,4.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-70b-chat-hf,Prior Solution Not Mentioned,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-2-7b-chat-hf,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,1.0,1.0,,1.0,1.0,1,0.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-70b-chat-hf,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-70b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-70b-chat-hf,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Llama-3-8b-chat-hf,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Lite,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Lite,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Mentioned Not Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Mentioned and Removed,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,Prior Solution Not Mentioned,1.0,1.0,,1.0,1.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,Prior Solution Mentioned Not Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
Experiment C,alternative,deterministic,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,Prior Solution Mentioned and Removed,2.0,2.0,,2.0,2.0,1,6.0,6.0,,6.0,6.0,1,1.0,1
